user_name,facs_score,envr_score,serv_score,review,time,from
多多,4.5,4.5,4.5,"中午时分商场里人潮涌动，络绎不绝，热闹的景象在逐渐恢复。周边写字楼林立，白天比晚上人气更足。

整个商场呈东西走向，从东单到王府井，东西南几个方向均可通行，地处繁华地段，交通便利。

集聚会逛街购物用餐观影于一体，隔段时间商铺有所调整，线下门店生存不易，后疫情时代也许会有所改观。",2023-01-31 22:22:00,东方新天地
wanda萱,4.5,4.5,4.5,"这次疫情之后第一次来东方新天地～
总体来讲商户还是很多的，东西也都上了春季新款，还有些春节款～
节日气氛浓厚，现在人流量算得上中等？逛起来有些意思的～
这里算得上可以消磨时光的地方，餐厅不少，买衣服的地方也有很多～",2023-01-29 21:50:00,东方新天地
itsY,4.5,4.5,4.5,"平时在东方新天地平台成的威尔士健身，周末写字楼人少，平台层wagas成了周口食堂。商场内云集各大咖啡品牌：M stand, Tims, Costa, manner, Lavazza, Luckin, Starbucks有两家，还有seasaw,皮爷……",2023-01-29 16:42:00,东方新天地
哎呦,4.0,4.0,4.0,好久没出来到王府井这边溜达了，坐地铁过来的，还是挺快的。可能是开工的原因，商场没有什么人了，有点冷清。到王府井还得地铁，自己开车来的话不好停车。这次来是想转转都有什么变化。发现换了不少商铺，也新增了不少商铺。人少溜达溜达也不错。,2023-01-29 11:52:00,东方新天地
食饿不赦,4.5,4.5,4.5,疫情终于放开啦，商场里人也开始多起来啦，看现在商场新能源汽车成了一道靓丽的风景线。各种品牌在做展示。东方新天地里，吃喝玩乐的地方也不少，尤其是咖啡，感觉有点名气的好像都扎堆过来啦，咖啡界内卷也很严重啊。,2023-01-29 08:18:00,东方新天地
依如寒,5.0,5.0,5.0,"东方广场依旧是人流攒动的热闹氛围，只是消费的人不会太多。这里地下一层的格局略微变化，变动一些商家，增加了一条美食街，但可能过节大多店铺关门了，所以人气比较冷清。
     商场整体装饰的主题紧扣兔年的画风，氛围是不错的。我个人是喜欢这里的停车场，比较宽松，也对会员友好，一进停车场就会自动自动兑换5小时免费停车时间。",2023-01-28 21:07:00,东方新天地
一只大羊,4.0,4.0,4.0,"东方新天地需要找准定位来点大动作了！
许久没来，这次看到了不少惊喜，比如与动漫元宇宙的结合，比如一些品牌店铺特色装修的变化，比如继续宣称“大女主挚爱购物地”的坚持和钟表珠宝优势的坚持！
但是多年后物业的老旧，城市中心衰落后定位的调整，以及化妆品这个新崛起品类是否抓住的问题，以及很多餐饮时尚品牌更新的问题。
不过停车免费优惠申请还是给了个小惊喜。
期待不断蝶变！",2023-01-27 15:46:00,东方新天地
抱抱爱你,4.0,3.5,3.5,"今天在这里吃饭喝茶了🍵
哈哈哈哈哈哈
我喜欢这个装修
七个长相不错的小娃娃🪆
哈哈哈哈哈哈",2023-01-26 23:12:00,东方新天地
休.格罗夫纳,4.0,4.0,4.0,"大年初几北京的风吹的脑子嗡嗡响
​只有美食才能让人安心生性愉悦
​清淡精致的苏式汤面我们家里人最喜欢
​微微辣的酸辣粉让我开始盼着回成都家了，在玩几天就初八了但愿没有那么多的人我们可以好好玩几天，推荐大家去看看有时间。",2023-01-26 20:24:00,东方新天地
尘世美,4.0,4.0,5.0,长安街沿线上，八十万平米的综合体商业及办公，车开到这里，心里总会打鼓，出来时候会不会排上一个小时队，就像十年前的一次来访，只是今天过来，电影院人群的热闹还有，车库里已经不是复如当年的拥挤了，规矩原本就是资源和需求的匹配。,2023-01-26 19:24:00,东方新天地
匿名用户,4.5,5.0,5.0,过年期间竟逛商场了，北京的商场不少，买东西还真得有针对性。这个商场算是北京较高端的商场，黄金地理位置，附近都是5星酒店🏨，里面的牌子也比较高端，过年送礼来买挺有面子，人不多，可能跟价格高有关。吃的不多，相对不是很平民化，衣服珠宝不少，适合采购送礼。,2023-01-26 13:27:00,东方新天地
Ella,5.0,5.0,4.5,"商场面积特别大，是长长的一条从东单到王府井两边都有门，都可以过去的，而且环境特别漂亮，因为属于高端消费嘛，整体装修也是非常不错的。
如果来北京消费的话，可以多逛一逛这里，汇集很多高端商店的，平时遛娃也可以，楼下也有一些美食可以选择哦",2023-01-25 11:32:00,东方新天地
lyh920920,4.5,4.5,4.5,最喜欢的商场，停车方便，地下超大停车场，品牌众多，大牌云集，吃的喝的一应俱全，连通地铁，交通便利。设施完善，装修高档。这是每次去给孩子打包日式饭路过的，分好几个区，但是每次我都分辨不清方向，只知道绕着走就能到。可能因为太大的原因吧，当时堂食刚开放人不多，现在都要排队了，大家开开心心过年！,2023-01-24 09:31:00,东方新天地
蓝莓果姜,3.5,3.5,3.5,就第一层可以逛，其他没什么逛的。,2023-01-23 18:40:00,东方新天地
大面LV,4.5,4.5,4.5,"记兔年第一次来东方新天地，真的要感叹下真的是今时不如往日了，许多餐饮和店面都换了门庭，确实还蛮感慨的。想当年工作忙的时候无论周五晚上多晚都会来这块儿逛一逛吃点儿东西缓解一下压力，还是蛮怀念的，现在颇有物是人非之感。

所以其实真正不变的还是自己对某些地方某些食物的执念，过了这许多时间再来之时只觉时过境迁，但这恰也是最可贵的地方不是么",2023-01-23 16:08:00,东方新天地
古惑狼7344,4.5,4.5,4.5,二十年前最喜欢的商场，许多当年中意的品牌都已不复存在，物是人非年华流逝。,2023-01-19 23:41:00,东方新天地
天蝎水水,5.0,5.0,5.0,东方新天地特意为迎接兔年的到来布置了造梦之旅，在这里你可以看到姿态各异的兔年造型，是拍照打卡的好地方。,2023-01-19 20:39:00,东方新天地
自由是一阵风,4.5,4.5,4.5,"东方新天地，北京走在时尚前沿的商场之一

地铁一号线王府井站A口出来，顺着通道一直走 ，上楼梯就能看到

商场里干净整洁，给人眼前一亮，看着就舒服，疫情过后人是真不少，基本上餐饮赶在饭点都在排队，终于恢复以前的模样了",2023-01-19 18:57:00,东方新天地
李明2233,5.0,5.0,5.0,20230116    商场里面还是有点儿冷清啊，除了餐饮，别的店里基本没有什么客人，如何是好啊？不过东方新天地里以前的人气也不是太旺，这个连接着金街–王府井商业街和银街–东单商业街的店铺里有不少知名品牌店，希望能早点热闹起来！,2023-01-19 16:53:00,东方新天地
amysunyuhan,5.0,5.0,5.0,快过年啦，来逛街的人还是不少，这里地下停车很方便，管理员服务员都很热情，不认识的路线能热情的指引，停车费18元，还算可以接受，看到啦索尼的店铺，里面购买电器的人挺多，让我回忆起自己就在索尼公司工作的时光！商厦吃喝玩乐一条龙！还有打折的店铺，年底啦商家都在回笼资金！,2023-01-18 10:27:00,东方新天地
【已注销用户】,4.0,4.5,4.0,中午吃个饭，一会儿回去继续加班。东方新天地大食代，嗦粉一碗，两口地瓜，满足了！,2023-01-14 12:41:00,东方新天地
龙马精神,5.0,5.0,4.5,"东方广场高层都是写字楼和公寓，低层是购物中心单独叫做东方新天地。王府井的商城很多，这里餐饮店比较多而且价格适中，紧邻长安街交通方便。
购物店中高端居多，时尚名品的路子。
环境不错，宽敞明亮，视野开阔，色彩纷呈，花在上下楼的时间很少。",2023-01-14 09:45:00,东方新天地
黑绮灵昀息,4.0,4.0,4.0,商场还不错，国庆节下雨进去吃饭避雨，人少空旷,2023-01-13 17:36:00,东方新天地
YY不会哭,4.5,4.5,4.5,"很不错的办公休闲商场
就是格局和出入口有点儿迷宫
对路痴的人有点儿不友好
属于地铁出口就开始逛起的方式
也比较繁华热闹的地方
附近办公以及来王府井东单附近的人流比较适合
里面适合办公人员的吃饭场所比较多
商场楼层不高，高层都是办公场所",2023-01-12 15:38:00,东方新天地
会火,5.0,5.0,4.5,东方新天地应该是北京最高档的购物商城了，有钱人的乐园，去一趟这里可以很轻松的花光你半年的工资，而且还感觉好像啥也没买到。一定要管住手啊,2023-01-08 23:58:00,东方新天地
一只励志的荔枝,4.5,4.5,4.5,"东方新天地门口的广场，真的是超美，虽然现在看不见喷泉吧，好在视野开阔，悠闲地坐下来晒晒太阳，特别舒服。想起失恋三十三天里的镜头，就是傍晚热闹的东方新天地君悦这儿门口，这地方也算是北京里程碑一样的地标。
现在只有小蓝和小黄，出入比较多了，商铺几乎都开门。",2023-01-07 21:31:00,东方新天地
馋王阿辉,3.5,3.5,3.5,这地方挺大，东西也多，各式各样都有，价格也还可以，环境也好，适合叫朋友来逛街，来聚会等等，平常没事的时候过来买点东西什么的，快过年了就来这看看衣服鞋什么的，看看有什么好看的新衣服什么的，这还有酒店，挺方便的,2023-01-06 16:57:00,东方新天地
匿名用户,0.5,2.5,0.5,地下P3停车场收费人员态度恶劣，不会说人话，也不贴出缴费扫码信息，隔着玻璃说话，根本听不到，嘴脸丑恶，说话态度土匪一样，长的样子就是悍妇！,2023-01-06 13:42:00,东方新天地
不诚无物,5.0,5.0,4.5,"十几年前，隔段时间就会去东方新天地逛逛，虽然商场总面积不大，但聚集了很多很有质感的品牌，而且他们的管理团队非常专业，整洁度可以延伸到边边角角，甚至洗手间都非常干净。
随着大型mall在周边开业，就很少去他们家逛了。
那天突发奇想，想看看放开后他们家恢复成什么样了？
出地铁的通道几乎没人，进入商场的扶梯只有我一个，整个商场的顾客还是很少，但商场里面的店铺做了很多优化，比以前更大气，尤其是美食街，更明亮，更整洁，入驻的品牌也更吸引人了。",2023-01-04 22:16:00,东方新天地
耿珊岁,5.0,5.0,5.0,交通方便，地铁1号线/8号线/5号线都到，环境设施也很不错，店铺也挺多,2023-01-03 16:59:00,东方新天地
乐大过天,5.0,5.0,5.0,"元旦假期来到东方新天地逛街，个人比较喜欢来东方新天地来逛街，主要有这几个方面的原因：
1.这里离家比较近，开车也就半个小时不到的车程。
2.在这里会员停车能免5个小时的停车费这在北京的商场是非常不错，也是我常来的理由。
3.这里看电影，吃饭，逛街都不错，里面里面百老汇电影院价格也不贵，吃饭的店面也挺多，小吃也不少，逛街的商店品牌也挺多的。",2023-01-02 12:02:00,东方新天地
亲爱的麻洋街,5.0,5.0,5.0,"王府井商业圈里很漂亮的大型商场之一，知名品牌众多，地下为美食区域，交通也很便捷，门口地铁公交直达🚇

商场整洁干净，广场的喷泉设计也很美⛲️，尤其是夜晚彩灯亮起的时候，与王府井APM 一样属于很受年轻人喜爱的娱乐休闲场所",2023-01-01 14:11:00,东方新天地
柠檬姑娘,4.5,4.5,4.5,非常大的广场，里面基本都齐全！,2023-01-01 12:16:00,东方新天地
匿名用户,0.5,3.5,0.5,"真的是酷爱东方的天顶，白天、晚上🌃，晴天☀️、雨天☔️、雪日❄️，什么时候看、拍照📷，都好看。也喜欢从长安街路过时，拍一张夜景照🌃

本来很喜欢，想在这里开个店，天天耗在这里调研了很久，被物业、保洁“劝”退了：遇上好几次商场物业小哥儿，在各家餐厅吃饭，要求给打折，还得再使用商场的抵扣券，合着白吃一顿饭，还得让店家倒找钱。店家没让用，就不依不饶，还要让大领导来处罚保洁大姐在商场大堂里跟店家嗷嗷：我看你们再敢让客人往垃圾桶里扔冷饮杯，我让我们领导罚死你们。难道垃圾桶不是扔垃圾的？难道物业费是白交的钱？

合着，赚钱赔钱不保证，但高额物业费+吃拿卡要受惊吓🙀是跑不了了，就冲这，店家是都得走、都得关门，果断撤退～

东方的品牌还是比较全的，来逛街，很方便。不过，这几年😷关了很多店，呜呜呜～",2023-01-01 12:06:00,东方新天地
