"name","item","item 2","item 3","review-truncated-words","review-words","time"
"追追朵朵顿顿","设施：4.5","环境：5.0","服务：4.5","主要是去五六层吃东西，平时都是过去看电影为主，所以其实没怎么逛商场。
但是关于商场的环境，绝对一流，...","主要是去五六层吃东西，平时都是过去看电影为主，所以其实没怎么逛商场。
但是关于商场的环境，绝对一流，会有尊贵的购物体验，当然，价格也很一流。
卫生那是没得说，鉴可照人。
都说看一个商场好不好，看卫生间，构造，环境，包括设施，越是高级的商场，卫生间越是高端大气上档次，这个深有体会。
apm有些店的装修特别有风格，可以逛逛，颇有艺术感。
不过大概不是旅游旺季，又是工作日，商场空荡荡，即便是午饭时间也没什么人流量，到晚上会好很多。
记得有一次绿茶和局气都排长队，中午倒是没见这个景象，排麻六记的人挺多的。
五六层的餐厅多样，韩餐，日料，泰菜，港澳台餐点，重庆菜，云南菜都有，选择挺多的，装修也各有风格。
等天热的时候估计商场里人就多了，游客会走进商场乘凉。","2023-03-30 15:33"
"雪的自白","设施：5.0","环境：5.0","服务：5.0","位于王府井步行街里面，购物环境很好。服务设施很齐全，每层都有母婴室～赞
     商场里面大牌云集，服...","位于王府井步行街里面，购物环境很好。服务设施很齐全，每层都有母婴室～赞
     商场里面大牌云集，服装、妆品等应有尽有~还有抓娃娃机、游戏厅呢。
      美食的选择面也挺多～烤鸭、烧烤、云南菜等各种特色的美味佳肴在这里都可以吃到哈(´-ω-`)","2023-03-29 21:28"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","","经常逛的地方，里边吃饭的地方很多，适合我这种爱吃的人。","2023-03-29 19:04"
"匿名用户","设施：0.5","环境：0.5","服务：0.5","","Apm楼管跟**一样，什么事都调解不了，这边都发生冲突了，楼管也不出面。找服务台说是要等几十分钟。等半天都不来。全是混日子的","2023-03-29 17:08"
"匿名用户","设施：3.5","环境：3.5","服务：3.5","同价格品牌规划不好，一楼还可以，二楼基本没太多选择，有对比才会有消费。另外建议提供充电宝区域很多商场...","同价格品牌规划不好，一楼还可以，二楼基本没太多选择，有对比才会有消费。另外建议提供充电宝区域很多商场没有，餐饮集中在五六层，一般午饭时间供应的周边写字楼，餐饮算是选择较多的，有电影院，电影院也比较大，适合情侣约会","2023-03-29 11:40"
"王李超越","设施：5.0","环境：5.0","服务：5.0","呵呵前台的客服
很无语哦
你们自己点评app给的某个商铺的电话
是商场的电话
给你们打电话
打过去了
咨询怎...","呵呵前台的客服
很无语哦
你们自己点评app给的某个商铺的电话
是商场的电话
给你们打电话
打过去了
咨询怎么了
不知道就说不知道
笑死
傻了吧唧搁那儿喘什么长气
真搞了笑了
自己的本职工作都做不好
麻烦商场的管理人员看到
投诉某客服
今天上午酒九点打的电话
一位女工作人员接的
那个态度啊
横的啊
不知道以为商场是她自己家开的不对百姓开放
冒犯她私人财物了呢
真有毒","2023-03-29 09:08"
"灿烂_2122","设施：5.0","环境：5.0","服务：5.0","王府井apm商场里溜达，想吃冰淇淋，想起来6层有家豆之屋。豆豆车轮饼和豆乳冰淇淋是招牌产品，店里可以扫码...","王府井apm商场里溜达，想吃冰淇淋，想起来6层有家豆之屋。豆豆车轮饼和豆乳冰淇淋是招牌产品，店里可以扫码自助点餐，人很多但是出餐很快。大豆手烤圆筒冰淇淋味道不错，浓郁的豆香的味道搭配软糯的红豆。喜欢抹茶的也可以来抹茶圆筒也很好吃。
只加鸡蛋不加 油的车轮饼味道也不错，低卡低脂高蛋白，担心长胖又想解馋的姐妹们可以试试。","2023-03-29 08:55"
"喵小姐","设施：4.5","环境：4.5","服务：4.5","","商场更新，店铺品牌定位很有调性，餐饮店家的规格也较高，基本能满足所有人群购物消费餐饮用餐，时尚品牌也较多不错的打卡地标。","2023-03-28 19:52"
"RORO0216","设施：5.0","环境：4.0","服务：4.0","在王府井商圈，属于这边经常去的商场了。母婴友好，有家庭卫生间。扶梯也都有加高围挡，适合带孩子来。
吃...","在王府井商圈，属于这边经常去的商场了。母婴友好，有家庭卫生间。扶梯也都有加高围挡，适合带孩子来。
吃的东西很多，但是周末一般都排队（疫情期间也来过几次，人特别少）
楼上有抓娃娃，一楼有泡泡玛特，地下一层有喜茶","2023-03-28 15:16"
"Serendipity","设施：4.5","环境：4.5","服务：4.5","商场很好找，王府井逛来逛去也就几个商场，apm的环境算是很不错的了，店铺多，算是比较好逛的商场了
人也不...","商场很好找，王府井逛来逛去也就几个商场，apm的环境算是很不错的了，店铺多，算是比较好逛的商场了
人也不是很多，周末去吃饭不太用排队，个别商家除外
比起国贸附近，王府井逛街的幸福感真的高很多，没事可以去逛逛","2023-03-28 11:38"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","商场环境很好，很幽静，服务人员包括导购都很不错，沟通起来比较顺畅，而且跟有耐心，另外里面其实就是类似...","商场环境很好，很幽静，服务人员包括导购都很不错，沟通起来比较顺畅，而且跟有耐心，另外里面其实就是类似万达那种的商业综合体，有餐饮，有服装，饰品之类，品类很齐全，现在服装有好国潮品牌。总之很方便，地下有停车场","2023-03-27 21:27"
"花海","设施：3.5","环境：4.5","服务：3.5","之前来北京玩的时候，去王府井那边，正好路过apm就进去逛了逛 里面很大，大牌也不少  基本来王府井这...","之前来北京玩的时候，去王府井那边，正好路过apm就进去逛了逛 里面很大，大牌也不少  基本来王府井这边的游客都会去逛
当时去的时候正好是夏天，里面赶上活动人蛮多的，楼上美食店种类也不少，来这边都话可以进去看看","2023-03-27 18:22"
"阙尚缬_4795","设施：4.5","环境：4.5","服务：4.5","王府井一条商业街，商城品牌很全，款式比较新。因为是工作日去的，人不多。很适合闲逛。姑娘喜欢盲盒，就去...","王府井一条商业街，商城品牌很全，款式比较新。因为是工作日去的，人不多。很适合闲逛。姑娘喜欢盲盒，就去了泡泡家，不排队结账很友好。去书店买了几本书，没有折扣。但是如果买的是拆封的书就有9折，不介意的可以看看。有机会还会再去逛逛的","2023-03-27 16:08"
"我的小名叫佳佳","设施：5.0","环境：5.0","服务：5.0","北京APM总是能走在时尚的前线，CT就在门口，一颗金色棕榈树🌴立在店中央，装修特别复古，应该算是线下旗舰...","北京APM总是能走在时尚的前线，CT就在门口，一颗金色棕榈树🌴立在店中央，装修特别复古，应该算是线下旗舰店了。
整个商场的装修又很有时尚感，定期会有丰富的快闪店活动，不管是国际大牌还是美食小吃，在这里你总能看到最潮流的元素；不管是来旅游的朋友，还是北京土著，都能在这里找到吸引你的亮点。
商场里店铺更新很快，隔一段时间不来，就有新的店铺，时刻保持新鲜感。","2023-03-27 14:24"
"向往退休生活H","设施：5.0","环境：5.0","服务：5.0","天气终于暖和了，约上朋友来APM吃个饭。停车还是比较方便，地库车位还是充足的，停车大概一小时10块左右🚗
...","天气终于暖和了，约上朋友来APM吃个饭。停车还是比较方便，地库车位还是充足的，停车大概一小时10块左右🚗

我们几个人下午来，商场还是挺多的，有时候在苹果店门口的小广场会些艺术展或者小活动，还是挺有趣的/

APM是我最爱逛的商场之一，主要是交通位置真的方便，品类还多，所以经常来。今天逛了CT、Dior、wans，楼上买了一个小饰品，最后选择在松鹤楼吃面，有优惠，排队了大概20分钟～总体还是很满意的，以后也会经常来～","2023-03-27 13:58"
"无敌小吃货","设施：5.0","环境：4.5","服务：4.5","环境:干净明亮是很高档的一个商场，里面的设施设备很齐全而且也很新。商场里的指示牌很显眼根据指示走就很...","环境:干净明亮是很高档的一个商场，里面的设施设备很齐全而且也很新。商场里的指示牌很显眼根据指示走就很容易找到。
离地铁口也很近直接通商场很方便。地下是各种各样的美食可以满足很多吃货，而且性价比超高。这次没有细逛下次要好好逛逛。","2023-03-27 00:24"
"自由鸟_7158","设施：5.0","环境：5.0","服务：5.0","apm真是个宝藏商场，从各种国际奢侈品大牌到各种网红美食，一应俱全，真是又好吃又好逛😄。
这次来发现商...","apm真是个宝藏商场，从各种国际奢侈品大牌到各种网红美食，一应俱全，真是又好吃又好逛😄。
这次来发现商场里又新添了好多美食店铺，喜欢商场六层的豆之屋，车轮饼是主打产品，经典红豆饼，奶香芋头饼都不错，喜欢奶香芋头的，淡淡的奶香味道搭配香芋的豆泥，外面又酥脆又软糯的外皮，现做现卖，味道还是真的挺不错的","2023-03-26 15:24"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","","商场还可以 逛起来不错 楼上也有好吃的","2023-03-25 21:04"
"果果小姨妈","设施：5.0","环境：5.0","服务：5.0","一年差不多会来APM逛4～5次吧，就是从学生时代保持的习惯，就是喜欢来这一带逛，很方便，外边还有步行街，...","一年差不多会来APM逛4～5次吧，就是从学生时代保持的习惯，就是喜欢来这一带逛，很方便，外边还有步行街，交通也方便

过完年第一次来，时隔半年了，还是我喜欢的APM，负一层有很多品牌和小店，高层全是美食，每一层都特别值得逛～

今天和朋友吃鸡了这非常火的豆之屋，低糖好吃不发胖，植物蛋白的，人超多，要排队一会，他家车轮饼和冰激凌🍦很赞

今天来人比较多，可能是天气暖和了～停车也方便！赶紧约上朋友逛街走起来","2023-03-25 16:50"
"mj5980","设施：5.0","环境：5.0","服务：5.0","我有好多年都没有来过王府井商业街了，商场更是没有进去逛过，今年春节儿子拉着我，到这里的摩根大古电玩城...","我有好多年都没有来过王府井商业街了，商场更是没有进去逛过，今年春节儿子拉着我，到这里的摩根大古电玩城，自此才走进了久违的商场，节日期间人很多，后yq时代大家的消费热情再次被点燃，这才像真正的北京，充满活力与激情。","2023-03-25 15:46"
"匿名用户","设施：3.5","环境：5.0","服务：4.0","整体的设施还是相当完备的
有很多直上二楼的电梯
扶手都配备了消毒装置
品牌类型很丰富 整体环境非常好
用...","整体的设施还是相当完备的
有很多直上二楼的电梯
扶手都配备了消毒装置
品牌类型很丰富 整体环境非常好
用餐的选择也很多
去了二楼的厕所 家庭厕所 残疾人士厕所 母婴室一应俱全 
稍微美中不足的是二楼只有坐便 不知道其他楼层怎样
好多朋友在外只想用蹲厕","2023-03-25 09:10"
"夜半清欢","设施：5.0","环境：4.5","服务：5.0","朋友带我来嗦粉，肥汁米兰这家虽然新开，人气也很不错呢，吃饭时间需要排队，幸好我们来得早。
有小锅米线...","朋友带我来嗦粉，肥汁米兰这家虽然新开，人气也很不错呢，吃饭时间需要排队，幸好我们来得早。
有小锅米线，鸡汤米线，老坛酸菜等等口味，可以加入自己喜欢的菜品，肠等等，可以加的特别多，一下都有点选择障碍，但是吃起来汤头浓郁，真是很好吃呢","2023-03-23 23:21"
