"name","item","item 2","item 3","review-truncated-words","review-words","time"
"爱生活爱美食555","设施：4.0","环境：4.0","服务：4.0","去王府井顺便逛一下，这个商场不是特别大，逛的人也不多，高端商场毕竟不是大众消费，空间显得更宽敞，感觉...","去王府井顺便逛一下，这个商场不是特别大，逛的人也不多，高端商场毕竟不是大众消费，空间显得更宽敞，感觉还是挺舒服的。里面有一家网红面包店正本原,好多人推荐他家的碱水面包，小贵但口感不错，路过可以买来尝尝。","2023-03-02 03:18"
"哈库拉嘛塔塔嘟嘟","设施：5.0","环境：5.0","服务：2.0","实话实说，商场不错，设施也很好，基本上每周末都会来吃饭然后转一转……但最近我真是觉得挺高大尚的商场…...","实话实说，商场不错，设施也很好，基本上每周末都会来吃饭然后转一转……但最近我真是觉得挺高大尚的商场……这卫生间差距挺大的三四层都挺好还干净，可这二层的女卫生间还没走进去味道就让人很恶心，马桶清洁液也没有卫生纸也没有，哎……真是的，可能是我逛的太晚了！临近下班了？所以这样？    偷偷说一句“我看见一个矮胖的保洁阿姨，脚踩在马桶盖上看手机”她看见我看她了就关门了……坐卫本身就挺不卫生的你这保洁人员员还脚踩……","2023-03-01 14:34"
"璋柏芝","设施：4.5","环境：4.5","服务：4.5","地点就在王府中环的停车场 从一楼下电梯就是，很好找，我们是工作日中午去的，没什么人，还碰见两个外国小...","地点就在王府中环的停车场 从一楼下电梯就是，很好找，我们是工作日中午去的，没什么人，还碰见两个外国小姐姐在拍照，拍拍照片还是很出片的，还可以买毛绒玩具和盲盒，不错，吃了饭去溜达一圈看看展，挺好的，离得近的可以去看一看，毕竟不要钱哈哈哈","2023-02-28 16:03"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","","环境很好，停车场充足
大牌都在，除了LV，Gucci，Dior都有，适合逛街","2023-02-27 23:39"
"匿名用户","设施：0.5","环境：0.5","服务：0.5","","地下四层停车场巨臭无比，跟下水道反味一样，物业工作人员难道闻不到吗？这都不处理？也好意思收那么贵的停车费","2023-02-27 14:29"
"点小评8302618807","设施：4.5","环境：4.5","服务：4.5","","商场有繁多大牌，种类很多，餐饮、咖啡店、衣服、化妆品之类的，适合在这里就餐，然后再逛逛街买些东西。","2023-02-26 22:06"
"吃过唐僧肉的白骨精","设施：5.0","环境：5.0","服务：5.0","#可以很奢侈也可以很简朴的商场
环境一流没得说，整体空间非常大气，层高很高，一点都不压抑. 
整个商场定...","#可以很奢侈也可以很简朴的商场
环境一流没得说，整体空间非常大气，层高很高，一点都不压抑. 
整个商场定位很高，但依旧包容性很好，有很贵的吃食让人却步，却也有实惠的餐食. 
卫生间以及母婴间是真的干净. 王府井片区最值得来的商场
尤其是落日下，往西看去","2023-02-26 16:30"
"YGbigbanggd","设施：5.0","环境：5.0","服务：5.0","","王府中环内的展，在地下。展区不大但很出片，周末去看展的人也不是很多，体验感五颗星！有时间的朋友可以到现场，听说展期延到四月喽！","2023-02-25 23:09"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","王府井中环有好多优质餐厅，而且各类高端品牌，购物环境很舒服。整体会员管理也有章法，新注册可以有2张停...","王府井中环有好多优质餐厅，而且各类高端品牌，购物环境很舒服。整体会员管理也有章法，新注册可以有2张停车票，在王府井附近，价值很突出也很实用呐～比某些所谓高端商场的管理好很多，真是没有对比就没有伤害 在王府井还是挺推荐逛逛哒，不买也有得看👀有得拍照📸","2023-02-25 16:40"
"真珍静","设施：5.0","环境：5.0","服务：5.0","今天来王府中环参加gucci 穿搭品鉴活动，模特身材比例真好，羡慕～，并且老师讲得也很棒。王府中环内环境好...","今天来王府中环参加gucci 穿搭品鉴活动，模特身材比例真好，羡慕～，并且老师讲得也很棒。王府中环内环境好，服务好，并且卫生间很干净，有香气，是我喜欢来的商场之一，如果以后商场可以多搞一些活动就更好了，推荐。","2023-02-25 12:26"
"萌萌宝宝","设施：4.0","环境：4.0","服务：4.0","位于王府井大街，定位比较高端的商场
云集了各种大牌
人气最高的还是四层的餐饮区
自从放开后，每家的人气...","位于王府井大街，定位比较高端的商场
云集了各种大牌
人气最高的还是四层的餐饮区
自从放开后，每家的人气都开始上升
饭点儿都要排队
比较火的有芝乐坊，翠园，花厨，莆田餐厅等等
就连工作日人也非常多
很多周围上班的也会来这边","2023-02-25 09:15"
"泡沫胶囊","设施：5.0","环境：5.0","服务：5.0","","速来get免费🎫拍照📷胜地
很多小姐姐🧍‍♀️着装清凉 特意来拍照
王府中环 停车场的惊喜🪞","2023-02-24 13:07"
"下周何处","设施：5.0","环境：5.0","服务：5.0","王府中环地下车库大变身。

东座一层能看到，通向地下部分全部封上了。西座可以坐滚梯下到地下一层，有个潮...","王府中环地下车库大变身。

东座一层能看到，通向地下部分全部封上了。西座可以坐滚梯下到地下一层，有个潮流艺术展，不过说实话没什么太多内容，看点还是车库的空间本身。

以前这块地停过很多辆劳斯莱斯，现在颜色和风格大变，看来要着力打造商业空间了，有钱的开发商就是能折腾，商业也必须折腾。

西侧广场有个奔驰电动车的活动，黑白色现场非常吸引眼球。","2023-02-24 08:56"
"匿名用户","设施：4.5","环境：4.5","服务：4.5","2019年的国庆节来的。一切多么美好啊。
没有乱七八糟的人和事，没有乱七八糟的病毒。
很久没去了，不知道今...","2019年的国庆节来的。一切多么美好啊。
没有乱七八糟的人和事，没有乱七八糟的病毒。
很久没去了，不知道今年会有什么装饰。记得那时候冬天还有个迷你小冰长给孩子们嬉戏。
之前总是来这里的蛋糕店，后来分店多了就不怎么来了。
得与失并存，顺其自然吧。","2023-02-23 16:15"
"Axiaochunn","设施：4.5","环境：4.5","服务：4.5","","最近爆🔥的展竟然在停车场。
面积不大，但风格和光线很出片。
旁边是DoverStreet Market哦

#OOTD #日常穿搭 #王府中环 #北京看展 #周末去哪儿 #停车场 #富士直出","2023-02-22 22:17"
"是坤宇啊","设施：4.0","环境：4.0","服务：4.0","","装修很高大上，人基本上集中在四楼餐饮，基本每家都要排队","2023-02-22 21:49"
"点小评6559372546","设施：5.0","环境：5.0","服务：5.0","","特别喜欢！去过一次就想去加油加油哈哈哈哈","2023-02-22 21:13"
"Echo科科","设施：5.0","环境：5.0","服务：4.5","纯1️⃣手工？挺敢说！

好久不见，潮流艺术展🎨
最后一天才赶上的王府中环艺术展，没想到收获满满，绝对不...","纯1️⃣手工？挺敢说！

好久不见，潮流艺术展🎨
最后一天才赶上的王府中环艺术展，没想到收获满满，绝对不失望！

每一幅作品据说都是纯手工，我不信！
但是现场到了，你会发现真的会有很多网红小哥哥小姐姐打卡，不出意外你会见到超级多的大宝贝！

这不，偶然间一个墨镜大衣哥哥就看我做作
不经事，俺还是跑吧

无论是背影、侧影、正面，这里超出片儿！🌟

注意广角、远焦结合哦、有不一样的风格！","2023-02-22 12:23"
"自在如风de少女","设施：4.0","环境：5.0","服务：5.0","别让世俗淹没了生活该有的浪漫～
情人节当天和姐姐在周边下午茶☕️，临时抱佛脚攻略到王府中环这边有个🆓展...","别让世俗淹没了生活该有的浪漫～
情人节当天和姐姐在周边下午茶☕️，临时抱佛脚攻略到王府中环这边有个🆓展，场地不小人群还算是稀松，有不少漂亮小姐姐在这边打卡。
布展风格色彩丰富鲜艳，童趣盎然中伴着些许不经意的怪诞！","2023-02-21 23:15"
"我叫肉思","设施：4.5","环境：5.0","服务：3.5","王府井比较喜欢的一个商场，首先环境没得说，应该是王府井大街上最新鲜最潮的一个商场。里面的品牌也以高端...","王府井比较喜欢的一个商场，首先环境没得说，应该是王府井大街上最新鲜最潮的一个商场。里面的品牌也以高端奢侈品为主。还有一些美食的选择。绕着这里走一大圈就能发现好多的风景。特别是夜幕降临，华灯初上如此没有滤镜的缤纷真的让我如痴如醉。","2023-02-20 22:59"
"redredfu","设施：4.5","环境：4.5","服务：5.0","","今天下午去假发店，感受到服务质量很好，专业","2023-02-20 20:32"
"李可_4143","设施：5.0","环境：5.0","服务：5.0","","高端商场 服务一流 环境一流 品种齐全 餐厅也不不少 
高档奢侈品居多 有的进去还要排队等一小会儿 找到自己心仪的商品 还是很开心的","2023-02-20 18:24"
"S.Rainy","设施：5.0","环境：5.0","服务：5.0","王府中环停车场里的新展-免费🆓又出片
🖼展名:Drop Off空间
📍位置：王府中环西座B1停车场🅿️

㊗️新的一年
...","王府中环停车场里的新展-免费🆓又出片
🖼展名:Drop Off空间
📍位置：王府中环西座B1停车场🅿️

㊗️新的一年
Cheerful &Rich 💰
大草莓好可爱~
希望大家都有钱花🌹

街头涂鸦的字母墙也很酷，非常出片，最后可以买个盲盒留作纪念。","2023-02-20 13:25"
"Emmachenlu","设施：4.5","环境：4.5","服务：4.5","王府中环的热闹回来了，应该说是大北京大王府井的热闹都回来啦，人多到不适应。Dior啊，Tiffany这些店铺都...","王府中环的热闹回来了，应该说是大北京大王府井的热闹都回来啦，人多到不适应。Dior啊，Tiffany这些店铺都已经开始排队接待。品牌的明星活动也开始活跃了，今天就遇到一大堆粉丝在等偶像，虽然我们这种路人甲也不知道等的是谁。抬头看到疫情期间开业，曾经经常一人独享的%如今座无虚席。恍如隔世的感觉。","2023-02-20 07:48"
"崽崽","设施：4.5","环境：4.5","服务：4.5","真是可以说是高级商场了 ，基本上 lv  卡地亚之类的大品牌都在里面 买东西无敌方便，去的时候人还是比较多...","真是可以说是高级商场了 ，基本上 lv  卡地亚之类的大品牌都在里面 买东西无敌方便，去的时候人还是比较多的。当时想去B2的一个艺术展拍拍照的 但不知道怎么了B2电梯不给停 ，所以就跑空了。厕所很干净 没有异味 设施很全，有洁癖的朋友 都可以笑着出来.带家人朋友去此商场 还是很有排面的","2023-02-20 00:36"
"charlie马","设施：4.0","环境：4.5","服务：4.0","商场很漂亮，空间感很足，疫情放开后来吃饭的人居多。
地下停车好像是8元一小时，消费小票可以扫录入会员抵...","商场很漂亮，空间感很足，疫情放开后来吃饭的人居多。
地下停车好像是8元一小时，消费小票可以扫录入会员抵扣。
吃的东西都排队要排很久，所以一定早来，这家芝乐坊适合小朋友们来吃，比较丰富的甜食蛋糕，外国友人也不少来点份水谈天说地。","2023-02-19 23:23"
